"block_timestamp"	"reason"	"userid"	"matched"
"200901"	"[[WP:Disruptive editing|Disruptive editing]]: Aggressive editing of [[Ed Trice]], where he  has a COI. After a WP:COIN discussion and a final warning"	4968528	2
"200608"	"Continued incivility"	1950583	2
"200801"	"repeated creation of hoax articles"	6012148	2
"200809"	"[[WP:Edit war|Edit warring]]: on [[Saturday Night Live (Season 34)]]"	6506771	2
"200908"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]]: on [[Harry Potter and the Half-Blood Prince (film)]]"	7703163	2
"200810"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	8000642	2
"200601"	"For violation of the 3 revert rule on [[grunge music]]"	543529	2
"201204"	"[[WP:Disruptive editing|Disruptive editing]]: Repeatedly recreating same deleted article under multiple names"	16570600	2
"200902"	"abuse"	8990476	2
"200704"	"returning vandal"	4004615	2
"200610"	"3RR on [[Scientology and celebrities]]"	2050508	2
"201101"	"[[WP:Disruptive editing|Disruptive editing]]: edit warring while logged out as well"	9226624	2
"200604"	"vandalism"	1315254	2
"200703"	"blanking of AfD template"	3112811	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5793716	2
"200904"	"[[WP:Disruptive editing|Disruptive editing]]"	7813254	2
"200804"	"Attempting to [[Wikipedia:Harassment|harass]] other users"	570578	2
"200605"	"repeated vandalism after being warned"	1205568	2
"200807"	"[[WP:Disruptive editing|Disruptive editing]]"	6374167	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	669972	2
"200709"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: See [[Red Terror]] history. Three-reverts in one hour between 16:26 and 19:07 UTC on September 27. Previous blocks for 3RR exist."	414916	2
"201111"	"[[WP:Edit warring|Edit warring]]: as before"	15653984	2
"200602"	"one or two instances of vandalism does not warrant an indefinite block, unfortunately Curps's bot  doesn't know that"	917658	2
"200611"	"incivility and personal attacks"	2669950	2
"201102"	"[[WP:Edit war|Edit-warring]] on [[Red Bull]]"	9496393	2
"200809"	"[[WP:Vandalism|Vandalism]]"	7865755	2
"200704"	"persistent disruption & vandalism, despite warnings"	3465582	2
"200806"	"[[WP:Vandalism|Vandalism]]-only account"	6615792	2
"201207"	"[[WP:Vandalism|Vandalism]]"	17242589	2
"200711"	"Repeated violations of [[WP:C|copyright policy]]"	5869194	2
"200801"	"disruption was warned"	6223981	2
"200704"	"vandalism"	1085541	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7939647	2
"200809"	"[[WP:Vandalism|Vandalism]]"	7940661	2
"201206"	"[[WP:TEND|tendentious editing]]"	17037742	2
"200704"	"3RR on [[Gilad Atzmon]]"	778127	2
"201001"	"Violations of the [[WP:BLP|Biographies of living persons policy]]: see [[user:66.57.96.198]]"	10040588	2
"201108"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	14921989	2
"201005"	"crosswiki abuse<!--[[m:SH#lock|globally locked]]; [[m:User:StewardBot|about bot]]-->"	12080241	2
"201210"	"vandalism-only account"	17680887	2
"201211"	"[[WP:Disruptive editing|Disruptive editing]]"	17959744	2
"200607"	"personal attack"	1436603	2
"200605"	"vandalism, was warned"	1062315	2
"200602"	"Violation of [[WP:3RR|three revert rule]]. Please discuss changes on talk pages instead of edit warring."	685890	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	3752573	2
"201003"	"[[WP:Disruptive editing|Disruptive editing]]"	11357965	2
"201102"	"[[WP:Edit war|Edit-warring]]"	2763290	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]"	10702015	2
"200603"	"edit warring on [[Religious conversion]], editing anonymously to circumvent 3RR"	91381	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account: block request granted"	6398801	2
"201106"	"[[WP:Vandalism|Vandalism]]"	13506413	2
"201205"	"Disruption"	16860371	2
"200606"	"Repeated vandalism despite final warning. User was blocked using [[WP:VPRF|VP]]."	1599393	2
"200609"	"Malfunctioning bot -- blanking pages instead of removing images =\"	1022055	2
"201204"	"[[WP:Disruptive editing|Disruptive editing]]"	16622823	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11169272	2
"200905"	"Ethnic personal attacks"	7043979	2
"200701"	"edit warring, 3RR gaming"	461613	2
"201209"	"[[WP:Disruptive editing|Disruptive editing]]"	17607417	2
"201210"	"[[WP:Disruptive editing|Disruptive editing]]: genre-changing after warnings"	17648706	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	5809113	2
"200605"	"disruption"	579524	2
"201204"	"[[WP:Disruptive editing|Disruptive editing]]"	15348091	2
"200705"	"article disruption: capitalising headers of dozens of articles in the past two days, despite repeated warnings"	3452258	2
"200610"	"Disruptive [[WP:SOCK|sockpuppetry]]. Confirmed by [[Wikipedia:Requests for checkuser|Checkuser]]:[[User_talk:Dmcdevit|Dmcdevit]]"	2059922	2
"201203"	"adding inappropriate external links ([[WP:ELNO]])"	16407549	2
"200801"	": [[Wikipedia:Vandalism|Vandalism]]"	6301406	2
"200702"	" vandalism"	2950149	2
"200703"	"3RR [[Recovered Territories]]"	580367	2
"201004"	"[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]"	1347389	2
"200704"	"repeat vandalism"	4077120	2
"200704"	"Vandalism"	4250402	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	4013551	2
"200606"	"disruptive personnal attacks"	738557	2
"200804"	"minor vandalism"	6774424	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7946206	2
"200905"	"[[WP:Vandalism|Vandalism]]"	9722914	2
"200911"	"disruption"	9885911	2
"201207"	"[[WP:Edit warring|Edit warring]]: See: Talk:Jelena_Janković#Full_protection"	1613900	2
"200804"	"[[Wikipedia:Edit war|Edit warring]]: On [[Gothic rock]]."	1388730	2
"201106"	"[[WP:Edit warring|Edit warring]]"	14720753	2
"200811"	"[[WP:Edit war|Edit warring]]"	6630421	2
"200702"	"vandalism"	2262887	2
"200804"	"Blocked for 24 hours, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below."	6836333	2
"200902"	"abuse"	8955612	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account: and username"	8088917	2
"201006"	"[[WP:Vandalism|Vandalism]]: no good edits"	12439351	2
"200712"	"[[WP:EW|Edit warring]]: on [[Norman Finkelstein]]"	3055551	2
"200906"	"blatant 3rr at Arab"	2752357	2
"200706"	"Sterile edit warring at [[Canada]]."	170884	2
"201006"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: violation of [[WP:BLP|biographies of living persons]], insults, provocation, etc., at [[Chaz Bono]]"	214608	2
"200702"	"3RR"	3345249	2
"201009"	"[[WP:Vandalism|Vandalism]]"	13138796	2
"201101"	"ignoring image warnings"	5448213	2
"201108"	"[[WP:Disruptive editing|Disruptive editing]]"	14737480	2
"201112"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: [[WP:AN3#User:Soosim reported by User:Malik Shabazz (Result: 24h, ARBPIA notice)]]"	3823748	2
"201006"	"[[WP:Disruptive editing|Disruptive editing]]"	12595125	2
"200607"	"3RR"	53133	2
"200907"	"[[WP:Edit war|Edit warring]]: across multiple articles in the area of conflict detailed at [[WP:ARBMAC]]."	7828936	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	5852365	2
"201208"	"[[WP:Vandalism|Vandalism]]"	17109651	2
"200905"	"excessive AWB abuse, using a ""hacked"" version to bypass the checkpage, and failure to respond to comments on talk page"	9548396	2
"200610"	"Edit warring/vandalism"	1988205	2
"201007"	"[[WP:Vandalism|Vandalism]]: Removing speedy tags from an article they created"	12750374	2
"200808"	"Creating [[WP:Patent nonsense|nonsense]] pages"	7662826	2
"200712"	"[[Wikipedia:Edit war|Edit warring]]: and violation of [[WP:3RR]] on [[Queens]]"	816872	2
"200702"	"vandalism after last warning"	3490142	2
"200811"	"Creating [[WP:Attack page|attack pages]]"	8213959	2
"200608"	"Vandalism"	1908633	2
"201006"	"[[WP:Vandalism|Vandalism]]"	12655126	2
"201104"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	14404726	2
"201105"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	14051043	2
"200810"	"[[WP:Vandalism|Vandalism]]"	6095190	2
"200709"	"Continual re-creation of an inappropriate page"	4886262	2
"200807"	"Disruptive editing: ArbCom discretionary sanctions"	1004820	2
"200602"	"vandalism"	885435	2
"200611"	"repeat vandalism after warning"	2851702	2
"200812"	"vandalism"	57658	2
"201201"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: removing  the AfD template on [[Kraisit Agnew]]"	16085019	2
"200701"	"persistent incivility, disruption and POV-warring"	760728	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5894969	2
"200609"	"Trolling"	161122	2
"200805"	"[[WP:Vandalism|Vandalism]]"	7028335	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5706079	2
"201109"	"[[WP:Copyright violations|Copyright violations]]"	13764854	2
"201004"	"[[WP:Disruptive editing|Disruptive editing]]"	12099210	2
"200603"	"cool down for a while Resid, you're way past the 3RR mark at the ethics page. Note that I'm not blocking you the regular 24hrs, so don't go running off telling stories about me being biased."	741964	2
"200901"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]] on: Repeated creatio of nonsense pages"	8738448	2
"201008"	"[[WP:Vandalism|Vandalism]]"	2410866	2
"200908"	"personal attacks that continued despite a warning"	1420616	2
"200808"	"trolling/false consensus at various pages"	6566047	2
"201011"	"Inappropriate username, vandal account"	13510875	2
"200905"	"[[Wikipedia:Vandalism|Vandalism]]"	9623689	2
"201107"	"[[WP:Copyright violations|Copyright violations]]"	10471789	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	4985396	2
"201103"	"[[WP:Edit warring|Edit warring]]"	14029932	2
"200804"	"Creating [[WP:PN|nonsense]] pages"	6373208	2
"201004"	"[[WP:Disruptive editing|Disruptive editing]]: Per [[WP:AN]] discussion - ignoring consensus and requests to discuss edits"	5765599	2
"200707"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	4927683	2
"200903"	"Repeated copyright violation"	7006431	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	6029944	2
"200912"	"abusive sock puppetry."	3477151	2
"200705"	"[[Wikipedia:Vandalism|Vandalism]]"	4465314	2
"201204"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	16408247	2
"200704"	"vandalism"	3973992	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	6026197	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	3496760	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	6790108	2
"200610"	"several vandalisms after final warning"	2562981	2
"200809"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	3365269	2
"200801"	"repeated inappropriate page creation"	6045223	2
"201212"	"[[WP:Edit warring|Edit warring]]"	18090573	2
"201212"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	18018907	2
"200710"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	4552611	2
"200906"	"[[WP:Edit war|Edit warring]]: on [[Jeopardy! ]] after warning"	279425	2
"200606"	"3RR on EasyPizza"	1517656	2
"201006"	"[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]: repeated removal of maintenance templates "	6071938	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6518230	2
"200702"	"Use of sockpuppets to avoid 3RR and evade his block."	2313835	2
"200803"	"[[WP:3RR]] Violations"	33145	2
"200704"	"Vandalism past final warning"	4152496	2
"200811"	"3rr at House of Bunić/Bona"	7876481	2
"200605"	"Recreation of nn-bio and other disruptions"	1365255	2
"201203"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[FC Barcelona]]"	16336369	2
"200810"	"[[WP:Vandalism|Vandalism]]"	8090893	2
"200904"	"[[WP:3RR]] vio on [[Israeli–Palestinian conflict]]"	8671852	2
"201102"	"crosswiki abuse<!--[[m:SH#lock|globally locked]]; [[m:User:StewardBot|about bot]]-->"	13885402	2
"200610"	"Downgrade indefinite to 48 hour for first time vandalism offense."	2605199	2
"201110"	"[[WP:Vandalism|Vandalism]]: New user. Block might give the message"	15498756	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	7210515	2
"201108"	"[[WP:Edit warring|Edit warring]]: on [[Aromanians]]"	9419967	2
"201107"	"[[WP:Vandalism|Vandalism]]"	14855800	2
"200902"	"Use of Wikipedia for free web space, ignoring warnings"	8996128	2
"200902"	"persistent upolading of copyright images despite numerous warnings"	8834461	2
"200705"	"[[Wikipedia:Vandalism|Vandalism]]"	4387739	2
"200805"	"[[WP:Vandalism|Vandalism]]"	7203366	2
"200705"	"revert-warring, vandalism"	3737713	2
"200910"	"[[WP:Vandalism|Vandalism]]"	10834550	2
"200709"	"revert warring on [[September 11, 2001 attacks]]-related block"	126441	2
"200907"	"[[WP:Edit war|Edit warring]]: Many repeated edits with no discussion"	8070846	2
"200710"	"Attempting to [[Wikipedia:Civility|harass]] other users: harrassment of [[User:DBZROCKS]]"	726490	2
"200911"	"[[WP:Vandalism|Vandalism]]"	9814724	2
"200806"	"[[WP:Vandalism|Vandalism]]"	7222755	2
"200701"	"legal threat"	3099496	2
"201102"	"[[WP:Edit warring|Edit warring]]"	2486777	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	1251283	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]"	7362523	2
"200704"	"Vandalism and personal attacks"	4034885	2
"200902"	"[[WP:3RR]] vio on [[Bhimsen Joshi]]"	5061590	2
"200704"	"vandalism"	3684671	2
"201011"	"[[WP:Vandalism|Vandalism]]"	13267674	2
"200708"	"exibits no intent to refrain from making personal attacks."	2917642	2
"200608"	"Persistent vandalism, personal attacks and flagrant flouting of Wikipedia policy"	212455	2
"201206"	"repeatedly creating inappropriate pages"	16948874	2
"200703"	"Violation of ArbCom injunction, yet again (5th block for the user)"	1428302	2
"200801"	"Canvassing, incivility, general disruption"	452956	2
"200812"	"[[WP:Vandalism|Vandalism]]-only account"	8573617	2
"201107"	"[[WP:Disruptive editing|Disruptive editing]]: Slow-motion edit warring at [[Novak Djokovic]]."	14512249	2
"200911"	"[[WP:Edit war|Edit warring]]"	10888949	2
"200612"	"vandalism"	1441689	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5524012	2
"200603"	"3RR violation at [[Seventh-day Adventist Church]]"	359506	2
"200811"	"[[WP:Disruptive editing|Disruptive editing]]"	8189752	2
"200709"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	5369616	2
"201006"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	623085	2
"201209"	"incompetent edits, often bordering vandalism"	17277077	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	6719388	2
"200601"	"Threats and disruption (using anon but identified IP) on [[Talk:Bigfoot]]"	645552	2
"200907"	"[[WP:Disruptive editing|Disruptive editing]]: Repeated violations of image use policy, after many warnings"	9527400	2
"201009"	"[[WP:Disruptive editing|Disruptive editing]]: [[WP:NPA]] on [[User talk:Marknutley]]"	11268984	2
"200802"	"[[Wikipedia:Edit war|Edit warring]]"	5873290	2
"201109"	"3RR violation on [[Ukrainians]], aggressive nationalist [[WP:BATTLE|battleground]] attitude"	7227106	2
"201204"	"[[WP:Edit warring|Edit warring]]: and disruptive editing"	16659408	2
"200901"	"[[WP:Disruptive editing|Disruptive editing]]: Moving pages without discussion, after a final warning. Problem was discussed at ANI"	8619853	2
"200804"	"[[WP:Vandalism|Vandalism]]-only account"	7009117	2
"200706"	"[[Wikipedia:Vandalism|Vandalism]]"	4482928	2
"200706"	"Inappropriate username - name of a company"	4712761	2
"200603"	"reverting [[Justin Berry]], personal attacks, general trollery"	435621	2
"200902"	"[[WP:EW|Edit warring]]/[[WP:DE|Disruptive editing]]"	8659935	2
"201210"	"ongoing pattern of racially-charged trolling"	17469038	2
"200705"	"Inserting nonsense/gibberish into pages"	4254599	2
"200604"	"Per arbcom welcoming restrictions"	92131	2
"200807"	"[[WP:Vandalism|Vandalism]]-only account"	7470507	2
"200802"	"[[Wikipedia:Edit war|Edit warring]]: on [[User talk:Dbachmann]]"	3434317	2
"200809"	"[[WP:Edit war|Edit warring]]: on [[FN P90]]"	7143467	2
"200911"	"Repeated creation of non-notable articles"	10952890	2
"200806"	"[[WP:Disruptive editing|Disruptive editing]]"	7325820	2
"201004"	"[[WP:Disruptive editing|Disruptive editing]]: removing AfD notices after final warning"	10047465	2
"201005"	"[[WP:Vandalism|Vandalism]]"	12281439	2
"200606"	"vandalism, personal attacks"	1358576	2
"200804"	"[[Wikipedia:Edit war|Edit warring]]: at [[Cave Club]]"	6632455	2
"200612"	"repeated edit warring on [[Grand Slam Champion]]"	667820	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	8242303	2
"200906"	"[[WP:Disruptive editing|Disruptive editing]]"	9950603	2
"200707"	"vandalism-only account"	4866654	2
"200705"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	3801977	2
"200610"	"3RR"	480592	2
"201003"	"[[WP:Harassment]]"	12014024	2
"200611"	"Vandalism"	2500144	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	1996471	2
"201207"	"[[WP:Edit warring|Edit warring]]: and contentious editing"	13720532	2
"201011"	"[[WP:Vandalism|Vandalism]]"	13417533	2
"200710"	"vandalism-only account"	4197583	2
"200607"	"NPA, incivility"	1118020	2
"200706"	"3RRV on [[Jewish lobby]]"	822619	2
"201007"	"[[WP:Disruptive editing|Disruptive editing]]"	9920417	2
"201003"	"[[WP:Disruptive editing|Disruptive editing]]: Repeated creation of deleted material"	9902615	2
"200905"	"Still ignoring copyright"	8842617	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	8219625	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]"	10861091	2
"201001"	"[[WP:Disruptive editing|Disruptive editing]]"	8369158	2
"200908"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]]"	8564641	2
"201210"	"[[WP:Edit warring|Edit warring]]: at [[List of songs recorded by Hannah Montana]]"	9535527	2
"200802"	"Uploading copyrighted images."	6355021	2
"200811"	"[[WP:Vandalism|Vandalism]]"	8313905	2
"200702"	"3rr on Canadian English words"	768638	2
"200606"	"abusive sockpuppet of banned user"	1610464	2
"201102"	"Creating [[WP:Copyright violations|copyright violations]]"	14047535	2
"201106"	"Creating [[WP:Copyright violations|copyright violations]]"	12997050	2
"200704"	"repeated copyright violations one day after being warned for previous cv."	1501055	2
"200703"	"vandalsim"	3739210	2
"200610"	"Abusive edit summary. http://en.wikipedia.org/w/index.php?title=Muslim_conquest_in_the_Indian_subcontinent&diff=81524138&oldid=81515723"	2070305	2
"201007"	"ignoring image upload warnings"	12633242	2
"200811"	"[[WP:Edit war|Edit warring]]"	8318872	2
"200912"	"disruption and EW against consensus on [[Thierry Henry]]"	8148997	2
"200702"	"vandalism"	3643389	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	6500809	2
"201008"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: on [[Devon Bridge]]"	342538	2
"201202"	"[[WP:Vandalism|Vandalism]]"	14883054	2
"201110"	"[[WP:Disruptive editing|Disruptive editing]]: removing speedy tags despite warnings"	15443050	2
"200704"	"Vandalism"	2570263	2
"200806"	"[[WP:Disruptive editing|Disruptive editing]]: Continued falsely claiming ownership of images copyrighted to others after being blocked for this"	6077681	2
"200904"	"ignoring image upload warnings and copyright violations"	389973	2
"200611"	"Repeated posting of copyvio material"	1834761	2
"200601"	"vandalism"	660529	2
"200606"	"3rr on Committee for the Scientific Investigation of Claims of the Paranormal"	1478177	2
"201105"	"[[WP:Disruptive editing|Disruptive editing]]"	14671601	2
"200608"	"3rd violation of [[WP:3RR]] on [[Thomas Jefferson]]"	1415829	2
"201105"	"[[WP:Vandalism|Vandalism]]"	14613299	2
"201008"	"[[WP:Vandalism|Vandalism]]"	12952617	2
"200610"	"3RR"	2131935	2
"201005"	"crosswiki abuse<!--[[m:SH#lock|globally locked]]; [[m:User:StewardBot|about bot]]-->"	12056730	2
"200609"	"Personal attacks and vandalism"	2166587	2
"201002"	"[[WP:Disruptive editing|Disruptive editing]]: continued unreferenced creations - despite many many requests by numerous editors to assist"	10319	2
"200608"	"harrassment of editors and admins"	1981708	2
"200804"	"[[Wikipedia:Blocking policy#Disruption|gross incivility]]"	5020584	2
"200908"	"Creating [[WP:Copyright violations|copyright violations]]"	7339127	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]"	6548706	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]"	10749037	2
"200803"	"serial violation of WP:BLP"	778127	2
"200609"	"continued blanking"	1790293	2
"200704"	"3RR"	1272127	2
"200802"	"vandalism-only account"	6403430	2
"200608"	"2nd 3rr violation"	522882	2
"200808"	"[[WP:Vandalism|Vandalism]]"	5594530	2
"200605"	"vandalism and personal attacks"	1323956	2
"200603"	"vandalism"	1093399	2
"200810"	"[[WP:Disruptive editing|Disruptive editing]]: nominating article for AfD several times in a short space of time"	8082078	2
"200703"	"personal attacks and vandalism"	3750135	2
"201103"	"[[WP:Edit warring|Edit warring]]: [[St Helens RLFC]]"	13993874	2
"201212"	"[[WP:Disruptive editing|Disruptive editing]]: WP 3RR "	1050676	2
"200710"	"violation of [[WP:CIVIL]] and [[WP:NPA]] after being warned for the same reason on another issue"	892391	2
"200703"	"3RR on [[300 (film)]]"	1348722	2
"201108"	"[[WP:Vandalism|Vandalism]]"	14080173	2
"200808"	"[[WP:Edit war|Edit warring]]: at [[rideau Hall]]"	3011388	2
"200605"	"3rr on Adana"	796699	2
"200602"	"I desysopped karmafist for reverting my block -- no more wheel warring"	727159	2
"200609"	"continued uploading numerous copyrighted images and improper tagging of same"	1865936	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]"	7861398	2
"201105"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	14537932	2
"200709"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	5254343	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	6147117	2
"201002"	"[[WP:Disruptive editing|Disruptive editing]]"	10136052	2
"200904"	"[[WP:Vandalism|Vandalism]]"	9415198	2
"200701"	"Continued vandalism after warning"	3296528	2
"200903"	"[[WP:Vandalism|Vandalism]]"	9158341	2
"200703"	"Repeated vandalism and blanking."	3749837	2
"200606"	"Vandalism account"	1541438	2
"200801"	"Vandalism of [[Macedonians (ethnic group)‎]] and abusive behaviour"	6155538	2
"201110"	"[[WP:Disruptive editing|Disruptive editing]]: repeated addition of unencyclopedic and unreferenced content"	15479574	2
"200808"	"[[WP:Edit war|Edit warring]]: [[WP:3RR|3RR]] on [[2008 Summer Olympics]]"	5803848	2
"200708"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: on [[The Simpsons Movie]]."	73906	2
"200603"	"refusing to discuss multiple uploaded copyright infringing images"	607367	2
"200710"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	5584661	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	7982361	2
"200611"	"vandalism"	1535086	2
"201008"	"[[WP:Edit warring|Edit warring]]: at [[Glenn Beck]]"	9969476	2
"200906"	"edit warring at Office Open XML"	6839963	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	5180307	2
"200712"	"Attempting to [[Wikipedia:Harassment|harass]] other users"	5602930	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5841262	2
"200606"	"mutiple blocked user, back after a month block, starts edit warring immediately"	1181022	2
"201003"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: Suggestion of mental illness is one of my hot buttons http://en.wikipedia.org/w/index.php?title=User_talk:SarekOfVulcan&diff=next&oldid=349957981"	6844784	2
"200911"	"[[WP:Edit war|Edit warring]]"	9111485	2
"200707"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	4965652	2
"200911"	"[[WP:Vandalism|Vandalism]]"	8927517	2
"200709"	"vandalism-only account"	4197463	2
"200708"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	3212647	2
"200805"	"Creating [[WP:Patent nonsense|nonsense]] pages"	7128833	2
"200712"	"Persistent recreation of inappropriate articles"	6068863	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	4683337	2
"200909"	"[[WP:Vandalism|Vandalism]]"	10671935	2
"200907"	"Creating [[WP:Copyright violations|copyright violations]]"	5571707	2
"200702"	"[[User:Lyle123]] sockpuppet, creating hoax articles"	3464073	2
"201104"	"[[WP:Vandalism-only account|Vandalism-only account]]"	14410733	2
"200801"	"Chronic copyright violations"	5218009	2
"200805"	"[[WP:Vandalism|Vandalism]]"	5236723	2
"201108"	"[[WP:Disruptive editing|Disruptive editing]]: Editor continues to refer to all manner of justifiable administrative scrutiny as ""harassment"" despite warnings; edit warring on talk page"	3041333	2
"200611"	"3RR violation on [[Jim Matheson]]"	2682697	2
"200703"	"Trolling, vandalism"	3881054	2
"201109"	"[[WP:Edit warring|Edit warring]]: [[WP:AN3#User:Godmadeuniverse1 reported by User:Darkwind (Result: 48h)]]"	15350011	2
"201001"	"[[WP:Vandalism|Vandalism]]"	11468637	2
"200807"	"[[WP:Edit war|Edit warring]]"	1531979	2
"200608"	"Violation of [[WP:3RR]]"	1044601	2
"200602"	"vandalism"	712993	2
"200612"	"read [[WP:CIVIL]] and [[WP:NPA]]"	1885361	2
"200905"	"[[WP:Edit war|Edit warring]]"	6978859	2
"200906"	"[[WP:Vandalism|Vandalism]]"	8413355	2
"200810"	"[[WP:Vandalism|Vandalism]]"	6318560	2
"200804"	"[[WP:Disruptive editing|Disruption]]"	6870967	2
"200704"	"3RR, continued image copyright and fair-use violations"	2397553	2
"200810"	"repeated vandalism"	6745652	2
"201112"	"[[WP:Disruptive editing|Disruptive editing]]"	15275027	2
"200801"	"(reducing back to 48h; 3RR violation, not apparently a vandalism-only account)"	6182733	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5676533	2
"201002"	"[[WP:Vandalism|Vandalism]]"	9057952	2
"200706"	"[[Wikipedia:Vandalism|Vandalism]]"	4004506	2
"200912"	"[[WP:Edit war|Edit warring]]: reverting past last warning at [[Diyarbakır]]"	10964171	2
"200907"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]]"	10034010	2
"200705"	"[[Wikipedia:Vandalism|Vandalism]]"	4351982	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	625057	2
"201001"	"[[WP:Edit war|Edit warring]]: at [[The Watchtower]] and [[History of Jehovah's Witnesses]]"	11526121	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5714586	2
"200701"	"Vandalism"	3360724	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]: clearing up AIV (most entries listed premsturely)"	5499931	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	7978697	2
"201206"	"[[WP:Disruptive editing|Disruptive editing]]"	16751106	2
"201104"	"[[WP:Disruptive editing|Disruptive editing]]: Mildly irritating pointy posts after final warning"	14358306	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6331362	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5622652	2
"200712"	"Repeated violations of [[WP:NPOV]] and [[WP:BLP]]"	3922653	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	5649691	2
