timestamp	reason	userid	matched_regex
200806	[[WP:Vandalism|Vandalism]]-only account	7361137	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7198744	disruption
200806	Blocked indefinitely, due to abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	7221185	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	6381570	disruption
200806	[[WP:Vandalism|Vandalism]]: vandalism only?  considered indef block	1320832	disruption
200806	{{usernameblock}}: inappropriate username, [[Special:UserLogin/signup|please create a new account]]	7239834	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7315597	disruption
200806	[[WP:Vandalism|Vandalism]]-only account: Grawp sleeper account	7376167	disruption
200806	Blocked indefinitely, due to abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	7280076	disruption
200806	[[WP:Vandalism|Vandalism]]-only account: creation of article with personal information	7278884	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7373949	disruption
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: for block evasion; same pattern of [[WP:BLP]] violation as [[User:Kerang123]]	7264506	disruption
200806	{{usernameblock}}: offensive/confusing	7379480	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7141837	disruption
200806	[[WP:Edit war|Edit warring]]: at [[Comfort women]]	583756	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7309436	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7310168	disruption
200806	[[WP:Edit war|Edit warring]]	7309937	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	6705845	disruption
200806	Making [[WP:NLT|legal threats]]	1220735	disruption
200806	[[WP:Vandalism|Vandalism]]	7269329	disruption
200806	[[WP:Edit war|Edit warring]]	7378915	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	5506797	disruption
200806	Repeated copyright violations	7142033	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7362032	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7352291	disruption
200806	[[Wikipedia:Vandalism|Vandalism]]	7291501	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7307173	disruption
200806	[[WP:NPA|Personal attacks]] or [[WP:Harassment|harassment]] of other users	7262913	disruption
200806	Creating [[WP:Attack page|attack pages]]	6760898	disruption
200806	[[Wikipedia:Vandalism|Vandalism]]	7187795	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7290843	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7252815	disruption
200806	[[WP:Vandalism|Vandalism]]-only account	7360269	disruption
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:Lyle123]]	7321751	sockpuppet
200806	abusing multiple accounts per checkuser	7097092	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: Grawp <!-- Checkuserblock -->	7223480	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts	7269771	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:Grant smith03]]	7235809	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts	3257717	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts	7306683	sockpuppet
200806	abusing multiple accounts per checkuser, Heyj00	6969400	sockpuppet
200806	abusing multiple accounts per checkuser	7273367	sockpuppet
200806	abusing multiple accounts per checkuser, User:Random-5000,	7172217	sockpuppet
200806	{{SockpuppetCheckuser|Crevaner|Voldemore}}	4281362	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: Sock of [[User:DavidYork71]]	7286910	sockpuppet
200806	[[WP:Block#Evasion_of_blocks|Block evasion]]	1342398	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts	7227237	sockpuppet
200806	sock of [[User:StealBoy]]	7224085	sockpuppet
200806	abusing multiple accounts per checkuser, Heyj00	6819727	sockpuppet
200806	[[WP:Block#Evasion_of_blocks|Block evasion]]	7133227	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts	7249843	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: sock of [[User:Tarja Lawless]]	7325398	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:Hkelkar]]	7353039	sockpuppet
200806	abusing multiple accounts per checkuser, Heyj00	6772780	sockpuppet
200806	ban evasion, Hkelkar	7223313	sockpuppet
200806	abusing multiple accounts per checkuser	7309293	sockpuppet
200806	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:Dan d dog20]]	7370893	sockpuppet
200806	{{usernameblock}}	7323722	username
200806	{{usernameblock}}	7375618	username
200806	{{UsernameHardBlocked}}	7391379	username
200806	{{usernamehardblocked}}	7300796	username
200806	{{usernameblock}}: Unapproved bot	7263375	username
200806	{{usernameblock}}: too similar to existing user	7395825	username
200806	{{usernameblock}}	7249628	username
200806	Similar to existing user or recent meme. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	7382491	username
200806	{{usernameblock}}	7293561	username
200806	{{usernameblock}}	7345032	username
200806	{{usernameblock}}	7258780	username
200806	{{usernameblock}}	7231872	username
200806	{{UsernameBlocked}}	7359248	username
200806		4844268	Misc
200806	testing	676502	Misc
200807	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	7549102	spam
200807	{{Spamusername}}	7522768	spam
200807	{{spamusernameblock}}	847714	spam
200807	{{usernameblock}}: Apparent promotional username	7476462	spam
200807	{{Spamusername}}; promotional article for client, see [http://www.gippingaps.co.uk/]	7522815	spam
200807	[[WP:Vandalism|Vandalism]]-only account	3456609	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	3237729	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7409446	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7431962	disruption
200807	[[WP:NPA|Personal attacks]] or [[WP:Harassment|harassment]] of other users	7512177	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7425497	disruption
200807	[[WP:Vandalism|Vandalism]]	7427792	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7514574	disruption
200807	[[WP:Disruptive editing|Disruptive editing]]	7393582	disruption
200807	[[WP:Edit war|Edit warring]]	7421736	disruption
200807	repeated disruption by addition of misused images	7497751	disruption
200807	[[WP:Edit war|Edit warring]]	7411829	disruption
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: AL vandal	7437278	disruption
200807	[[WP:Vandalism|Vandalism]]-only account: Trolling	7520175	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7533738	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7355724	disruption
200807	[[WP:Vandalism|Vandalism]]	441638	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7431687	disruption
200807	[[WP:Vandalism|Vandalism]]: after last warning	7436948	disruption
200807	[[WP:Vandalism|Vandalism]]	7357667	disruption
200807	Creating [[WP:Patent nonsense|nonsense]] pages	6299110	disruption
200807	[[Wikipedia:Vandalism|Vandalism]] - test	2012601	disruption
200807	4chan troll sock	7455063	disruption
200807	{{usernameblock}}: +vandalism	7528056	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7454092	disruption
200807	Edit warring on [[Brown Dog affair]]	578997	disruption
200807	[[WP:Edit war|Edit warring]]: on various Tibet-related pages and copyright violations from dalailama.com, e.g. http://en.wikipedia.org/w/index.php?title=Dorje_Shugden_controversy&diff=prev&oldid=226106322	4947608	disruption
200807	[[WP:Edit war|Edit warring]]	397252	disruption
200807	[[WP:NPA|Personal attacks]] or [[WP:Harassment|harassment]] of other users	7543763	disruption
200807	Violation of ArbCom parole, see http://en.wikipedia.org/w/index.php?title=Special:Undelete&target=User_talk:DreamGuy&timestamp=20080728173157&diff=prev	134756	disruption
200807	[[WP:Disruptive editing|Disruptive editing]]	6786304	disruption
200807	continued image copyvios	7122419	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7559373	disruption
200807	[[WP:Edit war|Edit warring]]: on [[Matt Sydal]] (Move war)	7355950	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7454591	disruption
200807	[[WP:Vandalism|Vandalism]]: repeated vandalism despite warnings	7452378	disruption
200807	[[WP:Vandalism|Vandalism]]-only account	7470447	disruption
200807	[[WP:Vandalism|Vandalism]]: creating nonsense redirects	6023592	disruption
200807	[[WP:Disruptive editing|Disruptive editing]]	6516177	disruption
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: Mujahideen54	7471228	sockpuppet
200807	[[WP:Block#Evasion_of_blocks|Block evasion]]: http://en.wikipedia.org/w/index.php?title=Wikipedia%3AAdministrators%27_noticeboard%2FIncidents&diff=228191266&oldid=228190475	7222784	sockpuppet
200807	grawp	5517172	sockpuppet
200807	Grawp	7130264	sockpuppet
200807	Grawp	6874076	sockpuppet
200807	[[WP:Block#Evasion_of_blocks|Block evasion]]	7506691	sockpuppet
200807	sockpuppet of banned user [[User:Mywayyy|Mywayyy]]	7541176	sockpuppet
200807	grawp	6343002	sockpuppet
200807	Confirmed sock of [[user:PravdaRuss|PravdaRuss]]; see [[Wikipedia:Requests for checkuser/Case/PravdaRuss]].	7554906	sockpuppet
200807	[[WP:Block#Evasion_of_blocks|Block evasion]]: resetting block	5200020	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: sock farm	7519438	sockpuppet
200807	grawp	4455816	sockpuppet
200807	grawp	7384158	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts	4033317	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: [[user:Damifb|Damifb]]	4106270	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts	7389230	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts	7569737	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: [[User:Jvolkblum]]	7468999	sockpuppet
200807	Grawp	6600150	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: [[user:Missionsffcu ]]	7400408	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts: [[Wikipedia:Suspected sock puppets/Ancientworld]]	7426861	sockpuppet
200807	Abusing [[WP:Sock puppetry|multiple]] accounts	6578536	sockpuppet
200807	{{usernameblock}}	7483089	username
200807	{{usernameblock}}	7499425	username
200807	{{usernameblock}}	7508057	username
200807	{{UsernameBlocked}}	7528557	username
200807	{{usernameblock}}: user has already started a new account - soft block	6352782	username
200807	{{UsernameHardBlocked}}	7571123	username
200807	{{usernameblock}}	7487434	username
200807	{{UsernameBlocked}}	7420284	username
200807	{{usernameblock}}	7455926	username
200807	{{UsernameBlocked}}	7567734	username
200807	{{UsernameBlocked}}	7566886	username
200807	Can't use "bot" in username	7490646	username
200807	{{UsernameHardBlocked}}	7536992	username
200807		7482139	Misc
200807	{{insane}}	7322633	Misc
200808	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	7589788	spam
200808	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	7459760	spam
200808	{{spamusernameblock}}	7641144	spam
200808	{{spamusernameblock}}	7693279	spam
200808	{{usernameblock}}: matches the name of an organization the user is trying to promote	7719052	spam
200808	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	7736633	spam
200808	{{spamusernameblock}}	7640680	spam
200808	{{Spamusername}}	7635607	spam
200808	{{Spamusername}}	7617773	spam
200808	{{spamusernameblock}}	6743127	spam
200808	{{Spamusername}}	7621750	spam
200808	Creating self-promotional articles	7623400	spam
200808	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	5230301	spam
200808	{{Spamusername}}	7585753	spam
200808	Spammer	7683874	spam
200808	{{Spamusername}}	7705048	spam
200808	[[WP:Spam|Spamming]] links to external sites	7679942	spam
200808	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	7752058	spam
200808	[[WP:Vandalism|Vandalism]]-only account	3179657	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7689064	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7688156	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7602873	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7626653	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7747867	disruption
200808	[[WP:Edit war|Edit warring]]: 3rr on[[John Michell (writer)]], trolling other editors involved	4819266	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7607646	disruption
200808	Creating [[WP:Patent nonsense|nonsense]] pages	7720585	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7594476	disruption
200808	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: trolling etc	7726920	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	6300253	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7699203	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7417591	disruption
200808	[[WP:Edit war|Edit warring]]: On article [[Gandhi Behind the Mask of Divinity]] and [[Guru Arjan Dev]]	5759951	disruption
200808	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	1335855	disruption
200808	[[WP:Vandalism|Vandalism]]	6732026	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7699587	disruption
200808	[[WP:Edit war|Edit warring]]	5127193	disruption
200808	{{UsernameHardBlocked}}: vandalism-only account	7622989	disruption
200808	trolling/false consensus at various pages	7258848	disruption
200808	[[Wikipedia:Vandalism|Vandalism]]-only account	5226482	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7595192	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7203924	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7687042	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7689087	disruption
200808	[[WP:Vandalism|Vandalism]]-only account	7718621	disruption
200808	Abusing multiple accounts:[[User:Light current]]	7512904	sockpuppet
200808	{{blockedsockpuppet|Tile join}}	7701719	sockpuppet
200808	Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: [[User:Tile join]]	7552820	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	7573808	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	7495400	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	7642999	sockpuppet
200808	[[WP:Block#Evasion_of_blocks|Block evasion]]	7674692	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: [[Wikipedia:Suspected sock puppets/Crashingthewaves]]	7653979	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: sock of [[User:Dingbat2007	7738709	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	4070943	sockpuppet
200808	{{SockpuppetCheckuser|Beh-nam}}	7542656	sockpuppet
200808	{{sockpuppet|Primetime}}	7691639	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	5582392	sockpuppet
200808	[[WP:Block#Evasion_of_blocks|Block evasion]]: use of 4 accounts to circumvent blocking, extended to indefinite	7697769	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: Sock of [[User:M.D Lawes]]	7722403	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	7459053	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: [[Wikipedia:Suspected sock puppets/Qualityleashdog]]	7736740	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts	7650783	sockpuppet
200808	Abusing multiple accounts:[[User:Light current]]	7622612	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: Dereks1x / Oprahwasontv sock - {{checkuserblock}}	7743918	sockpuppet
200808	Abusing [[WP:Sock puppetry|multiple]] accounts: Clearly a sock; account was created after others were blocked, and first edit was to person who blocked	7582973	sockpuppet
200808	{{UsernameBlocked}}	7605030	username
200808	{{UsernameHardBlocked}}	7703526	username
200808	{{UsernameBlocked}}	7597331	username
200808	{{usernameblock}}	4664671	username
200808	{{UsernameHardBlocked}}	4664671	username
200808	{{UsernameHardBlocked}}	7623620	username
200808	Similar to existing user or recent meme. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below.	7664445	username
200808	{{UsernameHardBlocked}}	7576931	username
200808	{{UsernameBlocked}}	7694012	username
200808	{{UsernameBlocked}}	6788058	username
