"block_timestamp"	"reason"	"userid"	"matched"
"200903"	"Grawp"	9330728	3
"200903"	"Grawp"	9146084	3
"200903"	"sockpuppet of Zfans, Fandezamora, etc."	9100707	3
"200903"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	9137101	3
"200903"	"Grawp"	9330508	3
"200903"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Wikipedia:Sockpuppet investigations/Jontyjoesph"	9175546	3
"200903"	"community-banned as per discussion at [[WP:ANI]]"	188865	3
"200903"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;User:A16529"	9186114	3
"200903"	"Grawp"	9248853	3
"200903"	"Block evasion as [[Special:Contributions/78.190.86.108|78.190.86.108]]"	8160547	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see [[Wikipedia:Sockpuppet investigations/Mujahid34]]"	9383061	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Khalsaburg]]"	6560281	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Grmgrm]]"	5128107	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	8947714	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;That didn't last.  Used [[User:Spydy13]] to build false consensus at talk page"	4049120	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Blocci]]"	5841687	3
"200904"	"[[Wikipedia:Sockpuppet investigations/Jcmenal]]"	2034338	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[User:Buffaloke]]"	8673987	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Sansonic]]"	7499117	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	5300736	3
"200904"	"for restoring edits made through sockpuppets"	782286	3
"200904"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Jakehergz]]"	9374993	3
"200904"	"sockpuppetry"	740090	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see [[Wikipedia:Sockpuppet investigations/Marymccully]]"	9577608	3
"200905"	"Grawp"	9697253	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/GFZLab]]"	9581123	3
"200905"	"Grawp"	9600865	3
"200905"	"Grawp"	9600549	3
"200905"	"Abusing [[WP:SOCK|multiple accounts]]"	9668645	3
"200905"	"Grawp"	9734800	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see: [[Wikipedia:Sockpuppet investigations/Emerson22]]"	9419339	3
"200905"	"Grawp"	9768453	3
"200905"	"[[WP:Block#Evasion of blocks|Block evasion]]"	9593453	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;[[Wikipedia:Sockpuppet investigations/Molobo]]"	330204	3
"200905"	"[[WP:Block#Evasion of blocks|Block evasion]]"	9593467	3
"200905"	"Grawp"	9652635	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	9674036	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see: [[Wikipedia:Sockpuppet investigations/TLCbass]]"	9350438	3
"200905"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see [[Wikipedia:Sockpuppet investigations/Stu69]]"	9667626	3
"200906"	"Abusing [[WP:Sock puppetry|multiple accounts]]:&#32;Please see: [[Wikipedia:Sockpuppet investigations/Supersentai]]"	8039230	3
"200906"	"[[Wikipedia:Sockpuppet investigations/Racepacket]]"	2223299	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: sockpuppetry on [[Australia–India relations]]."	2004210	3
"200907"	"[[WP:Block#Evasion of blocks|Block evasion]]: by [[User talk:24.229.244.235]]"	10197727	3
"200907"	"Grawp"	10073884	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Orsahnses]]"	9805336	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/MikeyComicsInc]]"	443358	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Alexanderfriend]]"	5740664	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	10189238	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Spaniard86]]"	10028186	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Badums]]"	7681382	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	7548301	3
"200907"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Borismule]]. Block reset for sockpuppetry."	6604275	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/BirminghamAV]]"	10235377	3
"200908"	"[[Wikipedia:Sockpuppet investigations/Irrito]]"	10202574	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	10100898	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	10344644	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Ediekay123]]"	10196237	3
"200908"	"[[WP:Block#Evasion of blocks|Block evasion]]: 115.135.90.111"	10309533	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]: checkuser block; this user is the owner of  [[User:CallMeNow]]"	1386816	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	4764810	3
"200908"	"[[WP:Block#Evasion of blocks|Block evasion]]"	5304551	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Uck-Albaner]]"	9196708	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	10016523	3
"200908"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Leamus101]]"	10216263	3
"200909"	"sock"	10000133	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Schmeater]]"	9685643	3
"200909"	"[[WP:Block#Evasion of blocks|Block evasion]]"	2209582	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/Eldrewitsch]]"	6233914	3
"200909"	"Grawp"	10600501	3
"200909"	"sockpuppetry"	7426322	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Klxdale]]"	10245973	3
"200909"	"[[WP:Block#Evasion of blocks|Block evasion]]"	415269	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/A22ount]]"	8838153	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts or IPs]]: Please see: [[Wikipedia:Sockpuppet investigations/Roger13Zimmerman]]"	10541023	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Brentbucci]]"	9374815	3
"200909"	"[[WP:Block#Evasion of blocks|Block evasion]]: [[User:76.199.103.224]]"	10316139	3
"200909"	"{{sockpuppet|PIO|blocked}}"	8464920	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	6155522	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/EPANews]]"	10602983	3
"200909"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Kmr535]]"	10647086	3
"200909"	"[[WP:Block#Evasion of blocks|Block evasion]]"	7979938	3
"200910"	"IP and account sockpuppetry"	2752357	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Xxfriendlyxx]]"	10825960	3
"200910"	"sockpuppetry"	10759289	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Noahmercy]]"	10763214	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Hyatt411]]"	10789660	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/123321adsale]]"	10898268	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	1350902	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/MachineKeebler]]"	3015423	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Larvatus]]"	452416	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mdphd2012]]"	9289991	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Damiannabot]]"	7713839	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Vietboi26]]"	7608241	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Wikipedia:Sockpuppet_investigations/ChinaUpdater#Conclusions"	9939419	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Raymondlaw]]"	10179331	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jemesouviens32]]"	10108877	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: and [[WP:EVADE|block evasion]]"	10691862	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Quentinwllcs]]"	10086517	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Badivette]]"	10795078	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Teesandhumber]]"	10763295	3
"200910"	"[[WP:Block#Evasion of blocks|Block evasion]]: [[User:Onelifefreak2007]]"	1225236	3
"200910"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Bienthegenius]]"	10691009	3
"200910"	"[[WP:Block#Evasion of blocks|Block evasion]]"	10763162	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	8469394	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Imzjustplayin]]"	813775	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Wiki libs]]"	11109397	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/GoonerDP]]"	3997908	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Cfc.csc]]"	10678032	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Dougmac7]]"	10824349	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Ffdsajkl101]]"	10986774	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Sock [[User: Kidizzle]]"	10245973	3
"200911"	"[[WP:Block#Evasion of blocks|Block evasion]]"	10965434	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Lemonyellowsun]]"	8810155	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Hotnheavy]]"	11053111	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jewelleryq]]"	5555780	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Vacis3]]"	11069620	3
"200911"	"[[WP:Block#Evasion of blocks|Block evasion]]"	7878483	3
"200911"	"more socking"	7584951	3
"200911"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Talk212]]"	11021096	3
"200912"	"Grawp"	11168600	3
"200912"	"Grawp"	11105983	3
"200912"	"[[WP:Block#Evasion of blocks|Block evasion]]: part of a series of single-purpose nationalist IPs"	11105973	3
"200912"	"Grawp"	11268740	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Ragusino]]"	10606361	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Laxboynum13]]"	11204814	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Canto2009]]"	8650506	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Anovoula]]"	9831248	3
"200912"	"Grawp"	7707004	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Moviescore]]"	757368	3
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Ilikeapie]]"	10264183	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	967963	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Samli69]]"	11383115	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: to attempt to influence a discussion at AFD"	5735493	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: posting as IP, warned the IP possibly to help sockpuppetry http://en.wikipedia.org/w/index.php?title=User_talk:82.23.106.229&diff=prev&oldid=333638175."	9329018	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Estrva]]"	7820180	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mandanmishra]]"	11301446	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: at [[Murder of Meredith Kercher]], per a complaint at [[WP:Sockpuppet investigations/Wikid77]]"	1403682	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Picolotto]]"	10307086	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	5669403	3
"201001"	"sockpuppet afd on [[Magalorean Catholics]]"	7662785	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Paulotanner]]"	7457953	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mikael07]]"	11203148	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/190fordhouse]]"	10196738	3
"201001"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/AnneFan1]]"	11384308	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jimcrik7]]"	11609355	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Blazerbulldog11]]"	11721578	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Leesuji]]"	11597445	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Logging out to continue reverting speedy delete request"	11713281	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/AleHitch]]"	11168475	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jakeshapiro]]"	4746927	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: socks to disrupt an RFA"	9362012	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Fbeals]]"	10540518	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Creepykid101]]"	11584642	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[User talk:72.223.81.148]]"	11667431	3
"201002"	"[[WP:Block#Evasion of blocks|Block evasion]]: see [[Special:Contributions/86.178.11.57]]"	7006519	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Flmpbc]]"	11348465	3
"201002"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Reargun]]"	7354157	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Kaulshikha]]"	12043080	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Gamblor72]]"	11931779	3
"201003"	"sockpuppetry"	9952431	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	9952431	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/Falconkhe]]"	6524449	3
"201003"	"socking, his sock even gave him a barnstar....."	2450744	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Qaqwewew]]"	10701217	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jeodin]]"	11798255	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Y2kcrazyjoker4]]"	10232555	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/SitDownOnIt]]"	11857823	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Astanger]]"	11552561	3
"201003"	"{{checkuserblock}}"	11904736	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/TotalBlackout]]"	11919647	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Johncoracing48]]"	11018793	3
"201003"	"[[WP:Block#Evasion of blocks|Block evasion]]: Continued Ban Evasion"	870223	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Edstat]]"	4501568	3
"201003"	"[[WP:Block#Evasion of blocks|Block evasion]]: resetting 1-month block (originally due to socking) due to continued socking"	11794951	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	11959881	3
"201003"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	6094685	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Weissman129]]"	8573889	3
"201004"	"[[Wikipedia:Sockpuppet investigations/Sndpsingh23]]"	12100813	3
"201004"	"[[WP:Block#Evasion of blocks|Block evasion]]: Please see: [[Wikipedia:Sockpuppet investigations/Zia86khan]]"	11941063	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Pilif21|Pilif21]]"	12119664	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Fabricdragon]]"	12069522	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	11896597	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12225714	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12211807	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Afatatlot]]"	12130367	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Dolovis]]"	12030910	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Quzeyli]]"	11881312	3
"201004"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Skychildandsonofthesun]]"	9228092	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Snake1090]]"	11544318	3
"201005"	"[[WP:Block#Evasion of blocks|Block evasion]]: Please see [[Wikipedia:Sockpuppet investigations/Greekboy12345er6]]"	12383052	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: same as [[User:Korenidan87]]"	12397221	3
"201005"	"[[WP:Block#Evasion of blocks|Block evasion]]"	11740894	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Megastrike14]]"	5514012	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Sockpuppetry as [[User:Im called dan]]"	10967920	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/EditBotsports]]"	8028438	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/Vovazodessi]]"	12166033	3
"201005"	"sockmaster"	5801886	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Sharmila.c]]"	12448156	3
"201005"	"[[WP:Block#Evasion of blocks|Block evasion]]"	12207624	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/DjJosh]]"	7734182	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Dolovis]]"	12030910	3
"201005"	"[[WP:Block#Evasion of blocks|Block evasion]]: Banned user Wikipeire"	870223	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: same as [[User:Korenidan87]]"	12396849	3
"201005"	"[[WP:Block#Evasion of blocks|Block evasion]]"	11833570	3
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: same POV moves after prior block expired"	9013340	3
"201006"	"[[WP:Block#Evasion of blocks|Block evasion]]: [[User:Newunited]]"	5678288	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Special:Contributions/91.111.57.231]]"	12506113	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Brandenhunter]]"	12463464	3
"201006"	"Block evasion per [[WP:DUCK]] for matching contribs to [[User:Minho Kim]] less than an hour after that account is blocked"	12498388	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Samoginie]]"	12485600	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/F6Coloratura80]]"	11406668	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/UltimateViewer2001]]"	12594679	3
"201006"	"sockpuppetry and continued violation of unlicensed photos"	12531733	3
"201006"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Wernergerman]]"	9999352	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/TickleMeister]]"	12444592	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	11949478	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Hwoltzen"	11913859	3
"201007"	"Repeated tendentious editing editing after block and sockpuppetry"	12632363	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Rohinikumart]]"	2355191	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Tarpon1]]"	12784145	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see [[Wikipedia:Sockpuppet investigations/Brandengillespie]]"	12463464	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet_investigations/EWildt]]"	12522747	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Vinaymangal]]"	4187607	3
"201007"	"[[WP:Block#Evasion of blocks|Block evasion]]: [[Wikipedia:Sockpuppet investigations/LeedsBloke10]]"	12670812	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/KirkleyHigh]]"	12786051	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12296398	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Minyanalex]]"	8517189	3
"201007"	"[[WP:Block#Evasion of blocks|Block evasion]]"	12494849	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12677074	3
"201007"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/DarkBlade4658]]"	11592710	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12884930	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/WereWolf]]"	700766	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Squeezedot]]"	1534552	3
"201008"	"[[Wikipedia:Sockpuppet investigations/Picnictable]]"	12775578	3
"201008"	"[[WP:Block#Evasion of blocks|Block evasion]]"	10009360	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12875486	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]: see [[Wikipedia:Sockpuppet investigations/Schwyz]]"	11972366	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mhazard9]]"	154111	3
"201008"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see [[Wikipedia:Sockpuppet investigations/Cupidcobra]]"	1327746	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/EdwinHarbor]]"	6007353	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	13098467	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	13046042	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/Abs2010]]"	13007169	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]"	12938350	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Please see [[Wikipedia:Sockpuppet investigations/Xaviertan]]"	9946236	3
"201009"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[WP:Sockpuppet investigations/Pumpernickle3]]"	5096387	3
